 Image node:22-alpine Pulling 
#10 23.29 Collecting ecdsa!=0.15 (from python-jose>=3.3.0->python-jose[cryptography]>=3.3.0->-r requirements.txt (line 11))
#10 23.34   Downloading ecdsa-0.19.2-py2.py3-none-any.whl.metadata (29 kB)
#10 23.56 Collecting rsa!=4.1.1,!=4.4,<5.0,>=4.0 (from python-jose>=3.3.0->python-jose[cryptography]>=3.3.0->-r requirements.txt (line 11))
#10 23.61   Downloading rsa-4.9.1-py3-none-any.whl.metadata (5.6 kB)
#10 23.75 Collecting pyasn1>=0.5.0 (from python-jose>=3.3.0->python-jose[cryptography]>=3.3.0->-r requirements.txt (line 11))
#10 23.81   Downloading pyasn1-0.6.3-py3-none-any.whl.metadata (8.4 kB)
#10 23.91 Collecting dnspython>=2.0.0 (from email-validator>=2.1.0->-r requirements.txt (line 14))
#10 23.97   Downloading dnspython-2.8.0-py3-none-any.whl.metadata (5.7 kB)
#10 24.08 Collecting idna>=2.0.0 (from email-validator>=2.1.0->-r requirements.txt (line 14))
#10 24.19   Downloading idna-3.18-py3-none-any.whl.metadata (6.1 kB)
#10 24.28 Collecting anyio (from httpx>=0.27.0->-r requirements.txt (line 15))
#10 24.34   Downloading anyio-4.14.0-py3-none-any.whl.metadata (4.6 kB)
#10 24.46 Collecting certifi (from httpx>=0.27.0->-r requirements.txt (line 15))
#10 24.51   Downloading certifi-2026.5.20-py3-none-any.whl.metadata (2.5 kB)
#10 24.60 Collecting httpcore==1.* (from httpx>=0.27.0->-r requirements.txt (line 15))
#10 24.65   Downloading httpcore-1.0.9-py3-none-any.whl.metadata (21 kB)
#10 24.87 Collecting google-auth<3.0.0,>=2.48.1 (from google-auth[requests]<3.0.0,>=2.48.1->google-genai>=2.7.0->-r requirements.txt (line 16))
#10 24.96   Downloading google_auth-2.55.0-py3-none-any.whl.metadata (5.1 kB)
#10 25.09 Collecting requests<3.0.0,>=2.28.1 (from google-genai>=2.7.0->-r requirements.txt (line 16))
#10 25.15   Downloading requests-2.34.2-py3-none-any.whl.metadata (4.8 kB)
#10 25.27 Collecting tenacity<9.2.0,>=8.2.3 (from google-genai>=2.7.0->-r requirements.txt (line 16))
#10 25.32   Downloading tenacity-9.1.4-py3-none-any.whl.metadata (1.2 kB)
#10 25.65 Collecting websockets<17.0,>=13.0.0 (from google-genai>=2.7.0->-r requirements.txt (line 16))
#10 25.71   Downloading websockets-16.0-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl.metadata (6.8 kB)
#10 25.81 Collecting distro<2,>=1.7.0 (from google-genai>=2.7.0->-r requirements.txt (line 16))
#10 25.86   Downloading distro-1.9.0-py3-none-any.whl.metadata (6.8 kB)
#10 26.32 Collecting sniffio (from google-genai>=2.7.0->-r requirements.txt (line 16))
#10 26.37   Downloading sniffio-1.3.1-py3-none-any.whl.metadata (3.9 kB)
#10 26.49 Collecting pyasn1-modules>=0.2.1 (from google-auth<3.0.0,>=2.48.1->google-auth[requests]<3.0.0,>=2.48.1->google-genai>=2.7.0->-r requirements.txt (line 16))
#10 26.55   Downloading pyasn1_modules-0.4.2-py3-none-any.whl.metadata (3.5 kB)
#10 26.68 Collecting urllib3<3,>=1.26 (from requests<3.0.0,>=2.28.1->google-genai>=2.7.0->-r requirements.txt (line 16))
#10 26.73   Downloading urllib3-2.7.0-py3-none-any.whl.metadata (6.9 kB)
#10 26.83 Collecting iniconfig>=1.0.1 (from pytest>=8.2.0->-r requirements.txt (line 25))
#10 26.90   Downloading iniconfig-2.3.0-py3-none-any.whl.metadata (2.5 kB)
#10 26.99 Collecting pluggy<2,>=1.5 (from pytest>=8.2.0->-r requirements.txt (line 25))
#10 27.05   Downloading pluggy-1.6.0-py3-none-any.whl.metadata (4.8 kB)
#10 27.17 Collecting pygments>=2.7.2 (from pytest>=8.2.0->-r requirements.txt (line 25))
#10 27.23   Downloading pygments-2.20.0-py3-none-any.whl.metadata (2.5 kB)
#10 27.36 Collecting prompt-toolkit>=3.0.36 (from click-repl>=0.2.0->celery==5.4.0->celery[redis]==5.4.0->-r requirements.txt (line 23))
#10 27.41   Downloading prompt_toolkit-3.0.52-py3-none-any.whl.metadata (6.4 kB)
#10 27.83 Collecting cffi>=2.0.0 (from cryptography>=36.0.0->pdfminer.six==20231228->pdfplumber==0.11.4->-r requirements.txt (line 18))
#10 27.88   Downloading cffi-2.0.0-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.whl.metadata (2.6 kB)
#10 27.95 Collecting pycparser (from cffi>=2.0.0->cryptography>=36.0.0->pdfminer.six==20231228->pdfplumber==0.11.4->-r requirements.txt (line 18))
#10 28.02   Downloading pycparser-3.0-py3-none-any.whl.metadata (8.2 kB)
#10 28.15 Collecting six>=1.9.0 (from ecdsa!=0.15->python-jose>=3.3.0->python-jose[cryptography]>=3.3.0->-r requirements.txt (line 11))
#10 28.21   Downloading six-1.17.0-py2.py3-none-any.whl.metadata (1.7 kB)
#10 28.38 Collecting bcrypt>=3.1.0 (from passlib[bcrypt]>=1.7.4->-r requirements.txt (line 12))
#10 28.48   Downloading bcrypt-5.0.0-cp39-abi3-manylinux_2_34_aarch64.whl.metadata (10 kB)
#10 28.60 Collecting wcwidth (from prompt-toolkit>=3.0.36->click-repl>=0.2.0->celery==5.4.0->celery[redis]==5.4.0->-r requirements.txt (line 23))
#10 28.65   Downloading wcwidth-0.8.1-py3-none-any.whl.metadata (43 kB)
#10 28.97 Collecting httptools>=0.8.0 (from uvicorn[standard]>=0.29.0->-r requirements.txt (line 2))
#10 29.04   Downloading httptools-0.8.0-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl.metadata (3.5 kB)
#10 29.19 Collecting pyyaml>=5.1 (from uvicorn[standard]>=0.29.0->-r requirements.txt (line 2))
#10 29.25   Downloading pyyaml-6.0.3-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl.metadata (2.4 kB)
#10 29.42 Collecting uvloop>=0.15.1 (from uvicorn[standard]>=0.29.0->-r requirements.txt (line 2))
#10 29.48   Downloading uvloop-0.22.1-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl.metadata (4.9 kB)
#10 29.75 Collecting watchfiles>=0.20 (from uvicorn[standard]>=0.29.0->-r requirements.txt (line 2))
#10 29.80   Downloading watchfiles-1.2.0-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl.metadata (4.9 kB)
#10 30.00 Collecting MarkupSafe>=0.9.2 (from Mako->alembic>=1.13.0->-r requirements.txt (line 10))
#10 30.06   Downloading markupsafe-3.0.3-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl.metadata (2.7 kB)
#10 30.13 Downloading pdfplumber-0.11.4-py3-none-any.whl (59 kB)
#10 30.37 Downloading pdf2image-1.17.0-py3-none-any.whl (11 kB)
#10 30.48 Downloading pillow-10.4.0-cp311-cp311-manylinux_2_28_aarch64.whl (4.4 MB)
#10 34.55    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 4.4/4.4 MB 1.2 MB/s  0:00:04
#10 34.62 Downloading pgvector-0.3.2-py2.py3-none-any.whl (24 kB)
#10 34.70 Downloading celery-5.4.0-py3-none-any.whl (425 kB)
#10 34.98 Downloading redis-5.1.1-py3-none-any.whl (261 kB)
#10 35.20 Downloading pdfminer.six-20231228-py3-none-any.whl (5.6 MB)
#10 36.98    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 5.6/5.6 MB 3.2 MB/s  0:00:01
#10 37.05 Downloading billiard-4.2.4-py3-none-any.whl (87 kB)
#10 37.14 Downloading click-8.4.1-py3-none-any.whl (116 kB)
#10 37.25 Downloading kombu-5.6.2-py3-none-any.whl (214 kB)
#10 37.37 Downloading vine-5.1.0-py3-none-any.whl (9.6 kB)
#10 37.44 Downloading amqp-5.3.1-py3-none-any.whl (50 kB)
#10 37.51 Downloading fastapi-0.137.1-py3-none-any.whl (121 kB)
#10 37.60 Downloading uvicorn-0.49.0-py3-none-any.whl (71 kB)
#10 37.70 Downloading pydantic-2.13.4-py3-none-any.whl (472 kB)
#10 37.99 Downloading pydantic_core-2.46.4-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl (2.0 MB)
#10 38.51    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 2.0/2.0 MB 4.3 MB/s  0:00:00
#10 38.63 Downloading pydantic_settings-2.14.1-py3-none-any.whl (60 kB)
#10 38.68 Downloading sqlalchemy-2.0.51-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl (3.3 MB)
#10 40.10    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 3.3/3.3 MB 2.5 MB/s  0:00:01
#10 40.17 Downloading greenlet-3.5.1-cp311-cp311-manylinux_2_24_aarch64.manylinux_2_28_aarch64.whl (603 kB)
#10 40.92    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 603.5/603.5 kB 1.1 MB/s  0:00:00
#10 41.00 Downloading aiosqlite-0.22.1-py3-none-any.whl (17 kB)
#10 41.12 Downloading asyncpg-0.31.0-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl (2.9 MB)
#10 42.55    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 2.9/2.9 MB 2.1 MB/s  0:00:01
#10 42.61 Downloading psycopg2_binary-2.9.12-cp311-cp311-manylinux_2_27_aarch64.manylinux_2_28_aarch64.whl (5.9 MB)
#10 45.13    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 5.9/5.9 MB 2.4 MB/s  0:00:02
#10 45.19 Downloading alembic-1.18.4-py3-none-any.whl (263 kB)
#10 45.35 Downloading python_jose-3.5.0-py2.py3-none-any.whl (34 kB)
#10 45.41 Downloading rsa-4.9.1-py3-none-any.whl (34 kB)
#10 45.47 Downloading passlib-1.7.4-py2.py3-none-any.whl (525 kB)
#10 45.79    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 525.6/525.6 kB 1.3 MB/s  0:00:00
#10 45.85 Downloading python_multipart-0.0.32-py3-none-any.whl (30 kB)
#10 45.92 Downloading email_validator-2.3.0-py3-none-any.whl (35 kB)
#10 46.00 Downloading httpx-0.28.1-py3-none-any.whl (73 kB)
#10 46.11 Downloading httpcore-1.0.9-py3-none-any.whl (78 kB)
#10 46.24 Downloading google_genai-2.8.0-py3-none-any.whl (832 kB)
#10 46.71    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 832.5/832.5 kB 1.9 MB/s  0:00:00
#10 46.76 Downloading anyio-4.14.0-py3-none-any.whl (123 kB)
#10 46.89 Downloading distro-1.9.0-py3-none-any.whl (20 kB)
#10 46.95 Downloading google_auth-2.55.0-py3-none-any.whl (252 kB)
#10 47.12 Downloading requests-2.34.2-py3-none-any.whl (73 kB)
#10 47.20 Downloading charset_normalizer-3.4.7-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl (206 kB)
#10 47.40 Downloading idna-3.18-py3-none-any.whl (65 kB)
#10 47.48 Downloading tenacity-9.1.4-py3-none-any.whl (28 kB)
#10 47.57 Downloading typing_extensions-4.15.0-py3-none-any.whl (44 kB)
#10 47.64 Downloading urllib3-2.7.0-py3-none-any.whl (131 kB)
#10 47.74 Downloading websockets-16.0-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl (185 kB)
#10 47.92 Downloading pymupdf-1.27.2.3-cp310-abi3-manylinux_2_28_aarch64.whl (24.3 MB)
#10 54.99    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 24.3/24.3 MB 3.5 MB/s  0:00:07
#10 55.08 Downloading pytest-9.1.0-py3-none-any.whl (386 kB)
#10 55.27 Downloading pluggy-1.6.0-py3-none-any.whl (20 kB)
#10 55.36 Downloading annotated_doc-0.0.4-py3-none-any.whl (5.3 kB)
#10 55.44 Downloading annotated_types-0.7.0-py3-none-any.whl (13 kB)
#10 55.52 Downloading certifi-2026.5.20-py3-none-any.whl (134 kB)
#10 55.62 Downloading click_didyoumean-0.3.1-py3-none-any.whl (3.6 kB)
#10 55.69 Downloading click_plugins-1.1.1.2-py2.py3-none-any.whl (11 kB)
#10 55.77 Downloading click_repl-0.3.0-py3-none-any.whl (10 kB)
#10 55.89 Downloading cryptography-49.0.0-cp311-abi3-manylinux_2_34_aarch64.whl (4.7 MB)
#10 57.33    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 4.7/4.7 MB 3.2 MB/s  0:00:01
#10 57.41 Downloading cffi-2.0.0-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.whl (216 kB)
#10 57.53 Downloading dnspython-2.8.0-py3-none-any.whl (331 kB)
#10 57.68 Downloading ecdsa-0.19.2-py2.py3-none-any.whl (150 kB)
#10 57.79 Downloading h11-0.16.0-py3-none-any.whl (37 kB)
#10 57.89 Downloading iniconfig-2.3.0-py3-none-any.whl (7.5 kB)
#10 57.96 Downloading packaging-26.2-py3-none-any.whl (100 kB)
#10 58.07 Downloading bcrypt-5.0.0-cp39-abi3-manylinux_2_34_aarch64.whl (275 kB)
#10 58.33 Downloading prompt_toolkit-3.0.52-py3-none-any.whl (391 kB)
#10 58.53 Downloading pyasn1-0.6.3-py3-none-any.whl (83 kB)
#10 58.62 Downloading pyasn1_modules-0.4.2-py3-none-any.whl (181 kB)
#10 58.75 Downloading pygments-2.20.0-py3-none-any.whl (1.2 MB)
#10 59.04    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 1.2/1.2 MB 4.2 MB/s  0:00:00
#10 59.14 Downloading pypdfium2-5.10.1-py3-none-manylinux_2_17_aarch64.manylinux2014_aarch64.whl (3.7 MB)
#10 60.03    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 3.7/3.7 MB 4.5 MB/s  0:00:00
#10 60.10 Downloading python_dateutil-2.9.0.post0-py2.py3-none-any.whl (229 kB)
#10 60.27 Downloading python_dotenv-1.2.2-py3-none-any.whl (22 kB)
#10 60.36 Downloading six-1.17.0-py2.py3-none-any.whl (11 kB)
#10 60.43 Downloading starlette-1.3.1-py3-none-any.whl (73 kB)
#10 60.52 Downloading typing_inspection-0.4.2-py3-none-any.whl (14 kB)
#10 60.60 Downloading tzdata-2026.2-py2.py3-none-any.whl (349 kB)
#10 60.78 Downloading httptools-0.8.0-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl (464 kB)
#10 61.02 Downloading pyyaml-6.0.3-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl (775 kB)
#10 61.28    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 775.6/775.6 kB 3.9 MB/s  0:00:00
#10 61.34 Downloading uvloop-0.22.1-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl (3.8 MB)
#10 62.46    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 3.8/3.8 MB 3.4 MB/s  0:00:01
#10 62.52 Downloading watchfiles-1.2.0-cp311-cp311-manylinux_2_17_aarch64.manylinux2014_aarch64.whl (456 kB)
#10 62.73 Downloading mako-1.3.12-py3-none-any.whl (78 kB)
#10 62.83 Downloading markupsafe-3.0.3-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl (24 kB)
#10 62.92 Downloading numpy-2.4.6-cp311-cp311-manylinux_2_27_aarch64.manylinux_2_28_aarch64.whl (16.0 MB)
#10 66.73    ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 16.0/16.0 MB 4.2 MB/s  0:00:03
#10 66.81 Downloading pycparser-3.0-py3-none-any.whl (48 kB)
#10 66.89 Downloading sniffio-1.3.1-py3-none-any.whl (10 kB)
#10 66.97 Downloading wcwidth-0.8.1-py3-none-any.whl (323 kB)
#10 67.35 Installing collected packages: passlib, websockets, wcwidth, vine, uvloop, urllib3, tzdata, typing-extensions, tenacity, sniffio, six, redis, pyyaml, python-multipart, python-dotenv, pypdfium2, PyMuPDF, pygments, pycparser, pyasn1, psycopg2-binary, pluggy, Pillow, packaging, numpy, MarkupSafe, iniconfig, idna, httptools, h11, greenlet, dnspython, distro, click, charset-normalizer, certifi, billiard, bcrypt, asyncpg, annotated-types, annotated-doc, aiosqlite, uvicorn, typing-inspection, sqlalchemy, rsa, requests, python-dateutil, pytest, pydantic-core, pyasn1-modules, prompt-toolkit, pgvector, pdf2image, Mako, httpcore, email-validator, ecdsa, click-plugins, click-didyoumean, cffi, anyio, amqp, watchfiles, starlette, python-jose, pydantic, kombu, httpx, cryptography, click-repl, alembic, pydantic-settings, pdfminer.six, google-auth, fastapi, celery, pdfplumber, google-genai
#10 78.27 
#10 78.28 Successfully installed Mako-1.3.12 MarkupSafe-3.0.3 Pillow-10.4.0 PyMuPDF-1.27.2.3 aiosqlite-0.22.1 alembic-1.18.4 amqp-5.3.1 annotated-doc-0.0.4 annotated-types-0.7.0 anyio-4.14.0 asyncpg-0.31.0 bcrypt-5.0.0 billiard-4.2.4 celery-5.4.0 certifi-2026.5.20 cffi-2.0.0 charset-normalizer-3.4.7 click-8.4.1 click-didyoumean-0.3.1 click-plugins-1.1.1.2 click-repl-0.3.0 cryptography-49.0.0 distro-1.9.0 dnspython-2.8.0 ecdsa-0.19.2 email-validator-2.3.0 fastapi-0.137.1 google-auth-2.55.0 google-genai-2.8.0 greenlet-3.5.1 h11-0.16.0 httpcore-1.0.9 httptools-0.8.0 httpx-0.28.1 idna-3.18 iniconfig-2.3.0 kombu-5.6.2 numpy-2.4.6 packaging-26.2 passlib-1.7.4 pdf2image-1.17.0 pdfminer.six-20231228 pdfplumber-0.11.4 pgvector-0.3.2 pluggy-1.6.0 prompt-toolkit-3.0.52 psycopg2-binary-2.9.12 pyasn1-0.6.3 pyasn1-modules-0.4.2 pycparser-3.0 pydantic-2.13.4 pydantic-core-2.46.4 pydantic-settings-2.14.1 pygments-2.20.0 pypdfium2-5.10.1 pytest-9.1.0 python-dateutil-2.9.0.post0 python-dotenv-1.2.2 python-jose-3.5.0 python-multipart-0.0.32 pyyaml-6.0.3 redis-5.1.1 requests-2.34.2 rsa-4.9.1 six-1.17.0 sniffio-1.3.1 sqlalchemy-2.0.51 starlette-1.3.1 tenacity-9.1.4 typing-extensions-4.15.0 typing-inspection-0.4.2 tzdata-2026.2 urllib3-2.7.0 uvicorn-0.49.0 uvloop-0.22.1 vine-5.1.0 watchfiles-1.2.0 wcwidth-0.8.1 websockets-16.0
#10 78.28 WARNING: Running pip as the 'root' user can result in broken permissions and conflicting behaviour with the system package manager, possibly rendering your system unusable. It is recommended to use a virtual environment instead: https://pip.pypa.io/warnings/venv. Use the --root-user-action option if you know what you are doing and want to suppress this warning.
#10 DONE 79.2s

#11 [celery-worker runtime 1/4] WORKDIR /app
#11 DONE 0.1s

#12 [celery-beat runtime 2/4] COPY . .
#12 DONE 0.1s

#13 [celery-beat runtime 3/4] RUN chmod +x entrypoint.sh
#13 DONE 0.1s

#14 [celery-beat runtime 4/4] RUN groupadd -r edumind && useradd -r -g edumind -d /app -s /sbin/nologin edumind     && mkdir -p /app/data/textbooks     && chown -R edumind:edumind /app
#14 DONE 0.6s

#15 [backend] exporting to image
#15 exporting layers
#15 ...

#16 [celery-worker] exporting to image
#16 ...

#17 [celery-beat] exporting to image
#17 ...

#16 [celery-worker] exporting to image
#16 exporting layers 15.0s done
#16 exporting manifest sha256:55624ef212805bae498bed42b26c76dd8a6e7ab876561b8df8bd3830ba714a66 0.0s done
#16 exporting config sha256:3785667f480a46dceb43011f48ac8fe6a5b7e937c108c3ea815396a5c217af85 done
#16 exporting attestation manifest sha256:bafd53c3d18e54b23e9cbf75ee541bb12b1c0525de9c0a1d62023194b014e1cc 0.0s done
#16 exporting manifest list sha256:a27c388259d92dadd7f271b5ead9dc6e6e700869c1cb3bd6541389cc9c4020c9 0.0s done
#16 naming to docker.io/library/src-celery-worker:latest done
#16 unpacking to docker.io/library/src-celery-worker:latest
#16 ...

#15 [backend] exporting to image
#15 exporting layers 15.0s done
#15 exporting manifest sha256:8f217cbbd3f3ee9934949f7a4d070bc8fa32caf5fc25a9c50cccc9b5bfd4c761 0.0s done
#15 exporting config sha256:520c8c202cb28a4f4751e82fb14978c0d501e56d4478359f5db3f8cb60f3f1e8 0.0s done
#15 exporting attestation manifest sha256:5ab65dca4ef9904eb4f68b1f56a33a48db872aca50588eb956a57fe7b1a7c8fc 0.0s done
#15 exporting manifest list sha256:fa73a78f829a07f06eb3692fe27a580ccbe99303e26797500fcb7ef70a38c82e 0.0s done
#15 naming to docker.io/library/src-backend:latest done
#15 unpacking to docker.io/library/src-backend:latest
#15 ...

#17 [celery-beat] exporting to image
#17 exporting layers 15.0s done
#17 exporting manifest sha256:0d77d9311fd664261e6f86705eafff8fdb666eedeba86eec1d8732299814407a 0.0s done
#17 exporting config sha256:b2823927e2bbe628acfefe35d23a08552647ada814524478ca9ae071aa8a2055 0.0s done
#17 exporting attestation manifest sha256:b73ce21730073b43df12f599bf7e91dd8a6ca44d4c388a57bb41c7b77ab486c0 0.0s done
#17 exporting manifest list sha256:aefcc2def41bce31b82e628d3a77885e3e224462e2d79daf2f17d3a80e1baff3 done
#17 naming to docker.io/library/src-celery-beat:latest done
#17 unpacking to docker.io/library/src-celery-beat:latest
#17 unpacking to docker.io/library/src-celery-beat:latest 17.1s done
#17 DONE 32.2s

#15 [backend] exporting to image
#15 unpacking to docker.io/library/src-backend:latest 17.1s done
#15 DONE 32.2s

#16 [celery-worker] exporting to image
#16 unpacking to docker.io/library/src-celery-worker:latest 17.1s done
#16 DONE 32.2s

#18 [backend] resolving provenance for metadata file
#18 ...

#19 [celery-worker] resolving provenance for metadata file
#19 DONE 0.1s

#18 [backend] resolving provenance for metadata file
#18 DONE 0.1s

#20 [celery-beat] resolving provenance for metadata file
#20 DONE 0.1s
 Image src-celery-worker Built 
 Image src-backend Built 
 Image src-celery-beat Built 
 Volume src_edumind_frontend_node_modules Creating 
 Volume src_edumind_frontend_node_modules Created 
 Container edumind-redis Running 
 Container edumind-postgres Running 
 Container edumind-celery-beat Creating 
 Container edumind-celery-worker Creating 
 Container edumind-backend Creating 
 Container edumind-celery-beat Created 
 Container edumind-backend Created 
 Container edumind-celery-worker Created 
 Container edumind-frontend-web Creating 
 Container edumind-frontend-web Created 
 Container edumind-redis Waiting 
 Container edumind-postgres Waiting 
 Container edumind-postgres Waiting 
 Container edumind-redis Waiting 
 Container edumind-postgres Waiting 
 Container edumind-redis Waiting 
 Container edumind-postgres Healthy 
 Container edumind-redis Healthy 
 Container edumind-postgres Healthy 
 Container edumind-postgres Healthy 
 Container edumind-redis Healthy 
 Container edumind-redis Healthy 
 Container edumind-celery-beat Starting 
 Container edumind-backend Starting 
 Container edumind-celery-worker Starting 
 Container edumind-celery-worker Started 
 Container edumind-celery-beat Started 
 Container edumind-backend Started 
 Container edumind-backend Waiting 
 Container edumind-backend Healthy 
 Container edumind-frontend-web Starting 
 Container edumind-frontend-web Started 
